Source,Target,Weight
Dala (band),Joni Mitchell,1
Dala (band),Leonard Cohen,1
Dala (band),Neil Young,4
David Jalbert,Bob Dylan,1
David Jalbert,The Beatles,1
The New Morning,Bob Dylan,2
The New Morning,Bruce Springsteen,2
The New Morning,Johnny Cash,2
The New Morning,Neil Young,1
The New Morning,Thin Lizzy,2
Lyme and cybelle,Bob Dylan,2
Lyme and cybelle,Jimmy Reed,1
Lyme and cybelle,The Association,2
Lyme and cybelle,The Beatles,2
Lyme and cybelle,The Turtles,3
Lyme and cybelle,Warren Zevon,12
Josh White,Blind Blake,2
Josh White,Blind Lemon Jefferson,1
Josh White,Bob Dylan,2
Josh White,Dave Van Ronk,3
Josh White,David Crosby,1
Josh White,Elvis Presley,1
Josh White,Hank Williams,1
Josh White,Janis Joplin,1
Josh White,Judy Collins,1
Josh White,Lead Belly,11
Josh White,Mike Bloomfield,1
Josh White,Odetta,2
Josh White,"Peter, Paul and Mary",1
Josh White,Phish,1
Josh White,Robert Johnson,2
Josh White,The Animals,1
Josh White,Woody Guthrie,7
The Blind Owl Band,Bob Dylan,1
Milli Vanilli,"Blood, Sweat & Tears",1
Milli Vanilli,Bob Dylan,1
Milli Vanilli,Elvis Presley,1
Milli Vanilli,Mick Jagger,1
Milli Vanilli,Paul McCartney,1
Eddie Rabbitt,Bob Dylan,2
Eddie Rabbitt,Elvis Presley,4
Eddie Rabbitt,Emmylou Harris,1
Eddie Rabbitt,Willie Nelson,1
Colts Drum and Bugle Corps,Billy Joel,2
Colts Drum and Bugle Corps,Bob Dylan,1
Colts Drum and Bugle Corps,Jerry Jeff Walker,1
Colts Drum and Bugle Corps,Joni Mitchell,1
Colts Drum and Bugle Corps,Neil Diamond,1
Colts Drum and Bugle Corps,Radiohead,1
Colts Drum and Bugle Corps,Thom Yorke,1
Jon Foreman,Bob Dylan,1
Jon Foreman,Elliott Smith,1
Jon Foreman,Hank Williams,1
Jon Foreman,Johnny Cash,1
Jon Foreman,Keith Green,1
Jon Foreman,Radiohead,1
Jon Foreman,Switchfoot,14
Jon Foreman,The Beatles,1
Jon Foreman,U2,1
Paul Simon,Bob Dylan,4
Paul Simon,Chuck Berry,2
Paul Simon,Edie Brickell,2
Paul Simon,George Harrison,1
Paul Simon,John Lennon,1
Paul Simon,Johnny Ace,3
Paul Simon,Lead Belly,1
Paul Simon,Leonard Cohen,2
Paul Simon,Linda Ronstadt,1
Paul Simon,Los Lobos,1
Paul Simon,Paul McCartney,1
Paul Simon,Simon & Garfunkel,22
Paul Simon,Stevie Wonder,2
Paul Simon,Sting (musician),2
Paul Simon,The Beatles,1
Paul Simon,Woody Guthrie,1
Renato Russo,Bob Dylan,1
Renato Russo,Legião Urbana,9
Renato Russo,Morrissey,1
First Aid Kit (band),Bob Dylan,2
First Aid Kit (band),Conor Oberst,5
First Aid Kit (band),Emmylou Harris,2
First Aid Kit (band),Fleet Foxes,4
First Aid Kit (band),George Ezra,2
First Aid Kit (band),Gram Parsons,1
First Aid Kit (band),Jack White,3
First Aid Kit (band),Jenny Lewis,4
First Aid Kit (band),Johnny Cash,1
First Aid Kit (band),Leonard Cohen,6
First Aid Kit (band),Patti Smith,2
First Aid Kit (band),Paul Simon,2
First Aid Kit (band),Townes Van Zandt,1
First Aid Kit (band),Willie Nelson,2
Billy Lee Riley,Bob Dylan,2
Billy Lee Riley,Warren Smith (singer),1
ILe,Bob Dylan,1
Otis Redding,Bob Dylan,2
Otis Redding,Booker T. & the M.G.'s,4
Otis Redding,Elvis Presley,1
Otis Redding,Eric Clapton,1
Otis Redding,George Harrison,1
Otis Redding,Grateful Dead,1
Otis Redding,Janis Joplin,1
Otis Redding,Jimi Hendrix,3
Otis Redding,Kanye West,1
Otis Redding,The Beatles,3
Otis Redding,The Rolling Stones,2
Nick Drake,Bob Dylan,1
Nick Drake,Country Joe and the Fish,1
Nick Drake,Fairport Convention,6
Nick Drake,Josh White,1
Nick Drake,Leonard Cohen,2
Nick Drake,Manfred Mann,1
Nick Drake,Pentangle (band),1
Nick Drake,Phil Ochs,1
Nick Drake,The Incredible String Band,1
Paul Clayton (singer),Bob Dylan,5
Paul Clayton (singer),Dave Van Ronk,5
Paul Clayton (singer),Etta Baker,2
Paul Clayton (singer),Jesse Fuller,1
Paul Clayton (singer),Joan Baez,1
Paul Clayton (singer),Woody Guthrie,2
The Sisters of Mercy,Bob Dylan,1
The Sisters of Mercy,Leonard Cohen,5
The Sisters of Mercy,Lou Reed,1
The Sisters of Mercy,The Rolling Stones,1
Blind Blake,Blind Willie McTell,1
Blind Blake,Bob Dylan,1
Blind Blake,Reverend Gary Davis,2
Patti Austin,Bob Dylan,1
Patti Austin,Paul Simon,2
Roscoe Holcomb,Blind Lemon Jefferson,1
Roscoe Holcomb,Bob Dylan,1
Roscoe Holcomb,Eric Clapton,1
Tiny Dancers,Bob Dylan,2
The Avett Brothers,Bob Dylan,1
The Avett Brothers,Buddy Holly,1
The Avett Brothers,The Beatles,1
The Avett Brothers,Townes Van Zandt,1
The Avett Brothers,Woody Guthrie,1
Marshall Drew,Bob Dylan,1
Marshall Drew,Bruce Springsteen,1
Marshall Drew,Neil Young,1
Marshall Drew,The Beatles,1
Marshall Drew,Tom Petty,1
Little Feat,Bob Dylan,2
Little Feat,Emmylou Harris,3
Little Feat,Frank Zappa,1
Little Feat,Hank Williams,1
Little Feat,John Sebastian,1
Little Feat,Linda Ronstadt,3
Little Feat,Phish,3
Little Feat,Robert Palmer (singer),2
Little Feat,Stevie Nicks,1
Little Feat,The Beatles,1
Little Feat,The Byrds,1
Little Feat,The Flying Burrito Brothers,1
Little Feat,The Mothers of Invention,2
Little Feat,The Radiators (American band),1
Either/Orchestra,Bob Dylan,1
Either/Orchestra,Susheela Raman,1
Mason Jennings,Bob Dylan,1
Mason Jennings,Jack Johnson (musician),1
The Beatles,Bob Dylan,3
The Beatles,Buddy Holly,3
The Beatles,Carl Perkins,1
The Beatles,Chuck Berry,1
The Beatles,Elvis Presley,3
The Beatles,Eric Clapton,2
The Beatles,Frank Zappa,2
The Beatles,George Harrison,12
The Beatles,John Lennon,17
The Beatles,Linda McCartney,2
The Beatles,Paul McCartney,16
The Beatles,Ringo Starr,8
The Beatles,Roy Orbison,4
The Beatles,The Animals,1
The Beatles,The Beach Boys,3
The Beatles,The Byrds,2
The Beatles,The Rolling Stones,2
The Beatles,The Who,1
Nell (band),Bob Dylan,1
Nell (band),Radiohead,1
Nell (band),Sting (musician),1
Blitzen Trapper,Amy Winehouse,1
Blitzen Trapper,Bob Dylan,1
Blitzen Trapper,Jack White,1
Blitzen Trapper,Jimi Hendrix,1
Blitzen Trapper,Neil Young,4
Blitzen Trapper,The Band,1
Blitzen Trapper,Wilco,1
Hole (band),Bob Dylan,1
Hole (band),Courtney Love,12
Hole (band),Jeff Buckley,1
Hole (band),John Lennon,3
Hole (band),Kim Gordon,2
Hole (band),Kurt Cobain,2
Hole (band),Lana Del Rey,1
Hole (band),Madonna,3
Hole (band),Neil Young,1
Hole (band),The Beach Boys,1
Hole (band),The Byrds,1
The Rays,Bob Dylan,1
Holly Throsby,Bob Dylan,2
Holly Throsby,Kevin Mitchell (musician),2
Holly Throsby,Paul Kelly (Australian musician),2
Roger Taylor (Queen drummer),Bob Dylan,1
Roger Taylor (Queen drummer),Bruce Springsteen,1
Roger Taylor (Queen drummer),Eric Clapton,1
Roger Taylor (Queen drummer),Kris Allen,1
Roger Taylor (Queen drummer),The Who,2
Audra Mae,Bob Dylan,2
The Subdudes,Bob Dylan,1
The Subdudes,Little Feat,1
The Subdudes,The Beatles,1
The Subdudes,The Rolling Stones,1
Kevin Devine,Bob Dylan,1
Kevin Devine,Elliott Smith,1
Kevin Devine,Tom Petty,1
Billy Joel,Bob Dylan,1
Billy Joel,Bruce Springsteen,2
Billy Joel,Diana Krall,1
Billy Joel,Elvis Presley,1
Billy Joel,Joe Cocker,1
Billy Joel,John Lennon,1
Billy Joel,Paul McCartney,1
Billy Joel,Simon & Garfunkel,1
Billy Joel,Stevie Wonder,1
Billy Joel,The Beach Boys,1
Billy Joel,The Beatles,6
Magnapop,Bob Dylan,1
Magnapop,The Replacements (band),1
Magnapop,Tom Waits,2
Matumbi (band),Bob Dylan,1
Matumbi (band),Ian Dury,1
Jubilee (band),Bob Dylan,1
Jubilee (band),Creedence Clearwater Revival,1
Jubilee (band),Har Mar Superstar,1
Jubilee (band),Neil Young,1
Jubilee (band),The Replacements (band),1
The Black Feathers,Bob Dylan,1
Say Anything (band),Bob Dylan,4
Say Anything (band),Max Bemis,24
Say Anything (band),Saves the Day,8
Say Anything (band),Two Tongues,5
Say Anything (band),Wilco,1
The Mothers of Invention,Bob Dylan,2
The Mothers of Invention,Frank Zappa,14
The Mothers of Invention,Little Feat,3
The Mothers of Invention,Ringo Starr,1
The Mothers of Invention,Simon & Garfunkel,1
The Mothers of Invention,The Beatles,1
The Mothers of Invention,The Turtles,3
Vince Taylor,Bob Dylan,1
Vince Taylor,Cher,1
Vince Taylor,Chuck Berry,1
Vince Taylor,Elvis Presley,2
Vince Taylor,Frank Zappa,1
Vince Taylor,Jimi Hendrix,1
Vince Taylor,Johnny Hallyday,1
Vince Taylor,Keith Richards,1
Vince Taylor,The Rolling Stones,2
Vince Taylor,The Who,1
Reverend Gary Davis,Blind Willie Johnson,1
Reverend Gary Davis,Bob Dylan,2
Reverend Gary Davis,Dave Van Ronk,1
Reverend Gary Davis,John Sebastian,1
Reverend Gary Davis,"Peter, Paul and Mary",2
Reverend Gary Davis,The Rolling Stones,1
The Chocolate Watchband,Bob Dylan,1
The Chocolate Watchband,Chuck Berry,1
The Chocolate Watchband,Grateful Dead,1
The Chocolate Watchband,The Who,1
Galija,Bob Dylan,1
Galija,Električni Orgazam,1
Galija,Joe Cocker,1
Tecoma (musician),Bob Dylan,1
Tecoma (musician),Johnny Cash,1
The Crane Wives,Adele,1
The Crane Wives,Bob Dylan,1
The Crane Wives,Johnny Cash,1
The Crane Wives,The Decemberists,3
Mia Wray,Adele,1
Mia Wray,Bob Dylan,1
Mia Wray,Gabrielle Aplin,1
Mia Wray,Lana Del Rey,1
Mia Wray,Laura Marling,1
Mia Wray,Paul Kelly (Australian musician),1
Mia Wray,The Beatles,1
Fat Mattress,Bob Dylan,1
Fat Mattress,Jimi Hendrix,4
Fat Mattress,The Band,1
Fat Mattress,The Nice,1
Fat Mattress,The Who,2
Les Sauterelles,Bob Dylan,1
Les Sauterelles,Joe Cocker,1
Les Sauterelles,The Beatles,2
Linda Ronstadt,Bette Midler,2
Linda Ronstadt,Bob Dylan,1
Linda Ronstadt,Bruce Springsteen,1
Linda Ronstadt,Buddy Holly,5
Linda Ronstadt,Cher,2
Linda Ronstadt,Chuck Berry,2
Linda Ronstadt,Clarence White,1
Linda Ronstadt,Doc Pomus,1
Linda Ronstadt,Emmylou Harris,24
Linda Ronstadt,Frank Zappa,2
Linda Ronstadt,Gram Parsons,3
Linda Ronstadt,Hank Williams,2
Linda Ronstadt,Janis Joplin,3
Linda Ronstadt,John Lennon,1
Linda Ronstadt,Johnny Cash,5
Linda Ronstadt,Joni Mitchell,4
Linda Ronstadt,Kurt Cobain,1
Linda Ronstadt,Little Feat,1
Linda Ronstadt,Mick Jagger,1
Linda Ronstadt,Neil Young,7
Linda Ronstadt,Paul Simon,4
Linda Ronstadt,Roy Orbison,1
Linda Ronstadt,Stevie Nicks,2
Linda Ronstadt,Suzanne Vega,1
Linda Ronstadt,The Byrds,1
Linda Ronstadt,The Chieftains,2
Linda Ronstadt,The Flying Burrito Brothers,2
Linda Ronstadt,The Rolling Stones,3
Linda Ronstadt,Tom Petty,1
Linda Ronstadt,U2,1
Linda Ronstadt,Warren Zevon,3
Cynthia Gooding,Bob Dylan,2
Cynthia Gooding,Josh White,1
Cynthia Gooding,Judy Collins,1
Luke & The Apostles,"Blood, Sweat & Tears",1
Luke & The Apostles,Bob Dylan,1
Luke & The Apostles,Jimmy Reed,1
Luke & The Apostles,Neil Diamond,1
Luke & The Apostles,Neil Young,1
Luke & The Apostles,Paul Butterfield,2
Luke & The Apostles,The Blues Project,1
Luke & The Apostles,The Paupers,1
Kevin Morby,Bob Dylan,2
Kevin Morby,Lou Reed,1
Kevin Morby,Sam Cohen (musician),1
The Damnwells,Bob Dylan,1
The Damnwells,Matt Hires,2
The Damnwells,Ryan Adams,1
The McCrary Sisters,Bob Dylan,1
Leadfinger,Bob Dylan,1
Leadfinger,Died Pretty,1
Leadfinger,Lead Belly,1
Leadfinger,The Replacements (band),1
MK Nobilette,Bob Dylan,2
MK Nobilette,Ed Sheeran,2
MK Nobilette,Train (band),1
Oh Pep!,Bob Dylan,1
Oh Pep!,Johnny Cash,1
Oh Pep!,Leonard Cohen,1
Oh Pep!,Paul Kelly (Australian musician),1
Oh Pep!,Paul Simon,1
Oh Pep!,Ryan Adams,1
Walt Conley,Bob Dylan,3
Walt Conley,Cisco Houston,1
Walt Conley,Dave Van Ronk,2
Walt Conley,Josh White,2
Walt Conley,Judy Collins,4
Walt Conley,Lead Belly,1
Walt Conley,Woody Guthrie,2
Holly Palmer,Bob Dylan,2
Holly Palmer,Neil Young,1
Holly Palmer,Sarah Vaughan,1
Holly Palmer,U2,1
Magical Orchestra,Bob Dylan,1
Magical Orchestra,Leonard Cohen,3
Anthony Hamilton (musician),Bob Dylan,1
Syd Barrett,Bob Dylan,4
Syd Barrett,Cream (band),1
Syd Barrett,Frank Zappa,1
Syd Barrett,Jimi Hendrix,2
Syd Barrett,Marc Bolan,1
Syd Barrett,Paul McCartney,1
Syd Barrett,The Beach Boys,1
Syd Barrett,The Beatles,3
Syd Barrett,The Byrds,2
Syd Barrett,The Mothers of Invention,1
Syd Barrett,The Nice,1
Syd Barrett,The Rolling Stones,1
Belafonte Sensacional,Bob Dylan,2
Belafonte Sensacional,Johnny Cash,1
Belafonte Sensacional,Nick Drake,1
Belafonte Sensacional,The Kingston Trio,1
Belafonte Sensacional,Wilco,2
Belafonte Sensacional,Woody Guthrie,1
Stories (band),Bob Dylan,1
Stories (band),Bryan Adams,1
Stories (band),Leslie West,1
Stories (band),Mountain (band),1
Stories (band),The Beatles,1
The Blinders (band),Bob Dylan,1
The Blinders (band),Kanye West,1
The Blinders (band),Nick Cave,2
Minutemen (band),Bob Dylan,1
Minutemen (band),Creedence Clearwater Revival,1
Minutemen (band),Firehose (band),2
Minutemen (band),Wilco,1
The Searchers (band),Bob Dylan,1
The Searchers (band),The Beatles,3
The Searchers (band),The Hollies,2
Tori Sparks,Bob Dylan,1
Tori Sparks,Johnny Cash,1
Richard Hell and the Voidoids,Bob Dylan,1
Richard Hell and the Voidoids,Lou Reed,1
Richard Hell and the Voidoids,New York Dolls,2
Richard Hell and the Voidoids,The Beatles,1
Richard Hell and the Voidoids,The Rolling Stones,1
Richard Hell and the Voidoids,Tom Verlaine,1
Gene Clark,Bob Dylan,3
Gene Clark,"Crosby, Stills, Nash & Young",1
Gene Clark,David Crosby,2
Gene Clark,Elvis Presley,1
Gene Clark,Fleet Foxes,1
Gene Clark,Hank Williams,1
Gene Clark,Kanye West,1
Gene Clark,Linda Ronstadt,2
Gene Clark,"McGuinn, Clark & Hillman",5
Gene Clark,Neil Young,1
Gene Clark,Richard Manuel,2
Gene Clark,Rick Danko,1
Gene Clark,Stevie Nicks,1
Gene Clark,The Band,1
Gene Clark,The Beatles,1
Gene Clark,The Byrds,23
Gene Clark,The Flying Burrito Brothers,4
Gene Clark,The Long Ryders,1
Gene Clark,The Turtles,2
Gene Clark,Tom Petty,2
The Alan Bown Set,Bob Dylan,1
The Alan Bown Set,Jimi Hendrix,1
The Alan Bown Set,Robert Palmer (singer),4
The Alan Bown Set,The Beatles,1
Kelly Harrell,Bob Dylan,1
Kelly Harrell,Elvis Presley,1
Kelly Harrell,Jimmie Rodgers (country singer),1
Kelly Harrell,Odetta,1
The Incredible String Band,Bob Dylan,2
The Incredible String Band,Joni Mitchell,1
The Incredible String Band,Judy Collins,2
The Incredible String Band,Leonard Cohen,1
The Incredible String Band,Paul McCartney,1
The Incredible String Band,Pentangle (band),1
The Incredible String Band,The Beatles,2
The Incredible String Band,The Rolling Stones,1
Stevie Nicks,Bette Midler,1
Stevie Nicks,Bob Dylan,1
Stevie Nicks,Buddy Holly,2
Stevie Nicks,Courtney Love,2
Stevie Nicks,Hole (band),1
Stevie Nicks,Janis Joplin,4
Stevie Nicks,Jimi Hendrix,2
Stevie Nicks,John Stewart (musician),3
Stevie Nicks,Lana Del Rey,2
Stevie Nicks,Sheryl Crow,4
Stevie Nicks,Tom Petty,13
Stevie Nicks,Tom Petty and the Heartbreakers,8
Stevie Nicks,Warren Zevon,1
Halsey (singer),Alex Turner,1
Halsey (singer),Amy Winehouse,1
Halsey (singer),Bob Dylan,1
Halsey (singer),Jimi Hendrix,1
Halsey (singer),Kanye West,1
Halsey (singer),Lana Del Rey,1
Halsey (singer),Mick Jagger,1
Halsey (singer),The Kooks,1
The Dubliners,Bob Dylan,1
The Dubliners,Hothouse Flowers,1
The Dubliners,Jimi Hendrix,1
The Dubliners,Roy Orbison,1
The Dubliners,The Clancy Brothers,1
The Dubliners,Tommy Makem,2
The Dubliners,U2,1
Courtney Love,Bauhaus (band),1
Courtney Love,Bob Dylan,1
Courtney Love,Cat Power,1
Courtney Love,Grateful Dead,2
Courtney Love,Hole (band),45
Courtney Love,Janis Joplin,1
Courtney Love,Joni Mitchell,1
Courtney Love,Kim Gordon,4
Courtney Love,Kurt Cobain,12
Courtney Love,Lana Del Rey,4
Courtney Love,Laura Nyro,1
Courtney Love,Leonard Cohen,2
Courtney Love,Lou Reed,1
Courtney Love,Marianne Faithfull,1
Courtney Love,Neil Young,2
Courtney Love,PJ Harvey,1
Courtney Love,Patti Smith,3
Courtney Love,The Replacements (band),1
Courtney Love,U2,1
Love Psychedelico,Bob Dylan,1
Love Psychedelico,Janis Joplin,1
Love Psychedelico,John Lennon,1
Love Psychedelico,Sheryl Crow,1
Love Psychedelico,The Beatles,1
Barefoot Jerry,Area Code 615 (band),2
Barefoot Jerry,Bob Dylan,2
Barefoot Jerry,Everlast,1
Barefoot Jerry,Johnny Cash,1
Barefoot Jerry,Kenny Buttrey,3
Barefoot Jerry,Neil Young,1
Barefoot Jerry,Roy Orbison,1
Barefoot Jerry,The Band,1
Great Speckled Bird (band),Bob Dylan,1
Great Speckled Bird (band),Grateful Dead,1
Great Speckled Bird (band),Richard Manuel,1
Blind Lemon Jefferson,Blind Blake,1
Blind Lemon Jefferson,Bob Dylan,4
Blind Lemon Jefferson,Bukka White,1
Blind Lemon Jefferson,Carl Perkins,1
Blind Lemon Jefferson,Counting Crows,2
Blind Lemon Jefferson,Elvis Presley,1
Blind Lemon Jefferson,Grateful Dead,1
Blind Lemon Jefferson,Jerry Garcia,1
Blind Lemon Jefferson,John P. Hammond,1
Blind Lemon Jefferson,Lead Belly,2
Blind Lemon Jefferson,Lonnie Johnson (musician),1
Blind Lemon Jefferson,Nick Cave,1
Blind Lemon Jefferson,Phish,1
Blind Lemon Jefferson,The Beatles,1
Creedence Clearwater Revival,Bob Dylan,1
Creedence Clearwater Revival,Booker T. & the M.G.'s,1
Creedence Clearwater Revival,Bruce Springsteen,1
Creedence Clearwater Revival,Chuck Berry,1
Creedence Clearwater Revival,Doug Sahm,1
Creedence Clearwater Revival,Elvis Presley,2
Creedence Clearwater Revival,George Harrison,1
Creedence Clearwater Revival,Grateful Dead,1
Creedence Clearwater Revival,Hank Williams,1
Creedence Clearwater Revival,Lead Belly,1
Creedence Clearwater Revival,Madonna,2
Creedence Clearwater Revival,Ricky Nelson,1
Creedence Clearwater Revival,Roy Orbison,1
Creedence Clearwater Revival,The Beatles,2
Joseph Arthur,Bob Dylan,1
Joseph Arthur,Brian Fallon,1
Joseph Arthur,Jakob Dylan,1
Joseph Arthur,Lou Reed,3
Joseph Arthur,Mason Jennings,1
Joseph Arthur,The Afghan Whigs,3
Joseph Arthur,The Rolling Stones,1
The Druids of Stonehenge (band),Bob Dylan,1
The Druids of Stonehenge (band),The Rolling Stones,1
Cyril Tawney,Bob Dylan,1
Cyril Tawney,Dorris Henderson,1
Cyril Tawney,Marianne Faithfull,1
Cyril Tawney,Pentangle (band),1
Goudie (band),Bob Dylan,1
Goudie (band),The Beatles,1
Lana Del Rey,Amy Winehouse,4
Lana Del Rey,Bob Dylan,1
Lana Del Rey,Bruce Springsteen,2
Lana Del Rey,Cat Power,3
Lana Del Rey,Courtney Love,3
Lana Del Rey,Elvis Presley,1
Lana Del Rey,Eminem,1
Lana Del Rey,Father John Misty,1
Lana Del Rey,Halsey (singer),1
Lana Del Rey,Hole (band),1
Lana Del Rey,Joan Baez,1
Lana Del Rey,Julie London,1
Lana Del Rey,Kanye West,1
Lana Del Rey,Leonard Cohen,3
Lana Del Rey,Lou Reed,1
Lana Del Rey,Radiohead,3
Lana Del Rey,Stevie Nicks,1
Oasis (band),Bob Dylan,1
Oasis (band),Jimi Hendrix,1
Oasis (band),Mick Jagger,1
Oasis (band),Neil Young,2
Oasis (band),Ringo Starr,1
Oasis (band),Ryan Adams,1
Oasis (band),Small Faces,1
Oasis (band),Stevie Wonder,1
Oasis (band),The Beatles,3
Oasis (band),The La's,2
Oasis (band),The Rolling Stones,1
Oasis (band),The Who,2
Oasis (band),U2,1
SRC (band),Bob Dylan,1
SRC (band),Cream (band),1
SRC (band),Janis Joplin,1
SRC (band),Jimi Hendrix,1
SRC (band),The Rolling Stones,1
SRC (band),The Who,1
John Sebastian,Alice Cooper,1
John Sebastian,Bob Dylan,1
John Sebastian,"Crosby, Stills, Nash & Young",2
John Sebastian,Emmylou Harris,1
John Sebastian,Eric Clapton,1
John Sebastian,Fred Neil,1
John Sebastian,Jimi Hendrix,1
John Sebastian,Jimmie Rodgers (country singer),1
John Sebastian,Joe Cocker,1
John Sebastian,Johnny Cash,1
John Sebastian,Lead Belly,1
John Sebastian,Mississippi John Hurt,3
John Sebastian,NRBQ,10
John Sebastian,Neil Young,1
John Sebastian,Paul Simon,1
John Sebastian,Richard Barone,1
John Sebastian,The Association,1
John Sebastian,Tom Petty,1
John Sebastian,Woody Guthrie,1
Olivia Newton-John,Bob Dylan,1
Olivia Newton-John,Electric Light Orchestra,3
Olivia Newton-John,George Harrison,2
Olivia Newton-John,Joan Baez,1
Olivia Newton-John,Linda Ronstadt,1
Olivia Newton-John,The Beatles,1
Maxim Ludwig,Bob Dylan,1
Maxim Ludwig,Bruce Springsteen,1
Maxim Ludwig,The Band,1
Maxim Ludwig,The Rolling Stones,1
Bukka White,Blind Blake,1
Bukka White,Blind Willie Johnson,1
Bukka White,Bob Dylan,1
Bukka White,Jeff Buckley,1
Bukka White,Lonnie Johnson (musician),1
The Triffids,Bob Dylan,1
The Triffids,David McComb,22
The Triffids,Nick Cave,5
The Triffids,The Beatles,1
The Triffids,The Church (band),3
Brendan James,Bob Dylan,2
Brendan James,Jason Reeves (songwriter),2
Brendan James,Paul Simon,2
Brendan James,Ryan Adams,1
Brendan James,Stevie Wonder,1
Mr. Children,Bob Dylan,1
Mr. Children,The Rolling Stones,1
Borderline (band),Bob Dylan,2
Borderline (band),Janis Joplin,1
Borderline (band),Neil Young,1
Borderline (band),Richard Manuel,1
Borderline (band),The Band,4
Roy Orbison,Billy Joel,1
Roy Orbison,Bob Dylan,5
Roy Orbison,Bruce Springsteen,5
Roy Orbison,Carl Perkins,6
Roy Orbison,Electric Light Orchestra,1
Roy Orbison,Elvis Presley,8
Roy Orbison,Emmylou Harris,4
Roy Orbison,Ernest Tubb,1
Roy Orbison,George Harrison,3
Roy Orbison,Gram Parsons,1
Roy Orbison,Hank Williams,2
Roy Orbison,Jimi Hendrix,1
Roy Orbison,Jimmie Rodgers (country singer),1
Roy Orbison,John Lennon,1
Roy Orbison,Johnny Cash,8
Roy Orbison,Linda Ronstadt,1
Roy Orbison,Mick Jagger,1
Roy Orbison,The Beach Boys,1
Roy Orbison,The Beatles,5
Roy Orbison,The Rolling Stones,2
Roy Orbison,Tom Petty,3
Roy Orbison,Tom Waits,2
Roy Orbison,Traveling Wilburys,12
Roy Orbison,Willie Nelson,1
Charley Patton,Bob Dylan,1
Charley Patton,Cher,3
Charley Patton,Jimmie Rodgers (country singer),1
Charley Patton,Robert Johnson,1
Gram Parsons,Bob Dylan,1
Gram Parsons,Clarence White,1
Gram Parsons,Counting Crows,1
Gram Parsons,David Crosby,2
Gram Parsons,Elvis Presley,2
Gram Parsons,Emmylou Harris,10
Gram Parsons,First Aid Kit (band),1
Gram Parsons,Gene Clark,1
Gram Parsons,Keith Richards,4
Gram Parsons,Kentucky Colonels (band),1
Gram Parsons,Linda Ronstadt,1
Gram Parsons,Lucinda Williams,1
Gram Parsons,Mick Jagger,2
Gram Parsons,Mountain (band),1
Gram Parsons,Neil Young,1
Gram Parsons,The Beach Boys,1
Gram Parsons,The Byrds,15
Gram Parsons,The Flying Burrito Brothers,10
Gram Parsons,The Kingston Trio,1
Gram Parsons,The Rolling Stones,5
Gram Parsons,Woody Guthrie,1
Michael Martin Murphey,Bob Dylan,1
Michael Martin Murphey,Cher,3
Michael Martin Murphey,Hank Williams,1
Michael Martin Murphey,Jerry Jeff Walker,1
Michael Martin Murphey,Johnny Cash,2
Michael Martin Murphey,Willie Nelson,3
Michael Martin Murphey,Woody Guthrie,1
Shawn Pittman (musician),Bob Dylan,1
Shawn Pittman (musician),Buddy Holly,1
Shawn Pittman (musician),Chuck Berry,1
Shawn Pittman (musician),Jimmy Reed,1
Shawn Pittman (musician),Muddy Waters,1
Shawn Pittman (musician),Sam Myers,1
Paul Pena,Bob Dylan,1
Paul Pena,Frank Zappa,1
Paul Pena,Grateful Dead,2
Paul Pena,Jerry Garcia,2
Paul Pena,The Mothers of Invention,1
Paul Pena,Tommy McClennan,1
Uncle Dog,Bob Dylan,1
Richard Fariña,Bob Dylan,2
Richard Fariña,Fairport Convention,2
Richard Fariña,Joan Baez,6
Richard Fariña,Richard Barone,1
Richard Fariña,Tommy Makem,1
The Matches,Bob Dylan,2
Johnny Cash,Bob Dylan,5
Johnny Cash,Carl Perkins,7
Johnny Cash,Cher,3
Johnny Cash,Elvis Presley,3
Johnny Cash,Ernest Tubb,1
Johnny Cash,Hank Williams,1
Johnny Cash,Joni Mitchell,1
Johnny Cash,June Carter Cash,9
Johnny Cash,Kenny Rogers and The First Edition,1
Johnny Cash,Linda Ronstadt,1
Johnny Cash,Neil Diamond,1
Johnny Cash,Neil Young,1
Johnny Cash,Norah Jones,1
Johnny Cash,Paul McCartney,1
Johnny Cash,Peter La Farge,1
Johnny Cash,Roy Orbison,3
Johnny Cash,Sheryl Crow,2
Johnny Cash,The Beatles,1
Johnny Cash,Tom Petty,2
Johnny Cash,Tom Petty and the Heartbreakers,2
Johnny Cash,Tom Waits,1
Johnny Cash,U2,4
Johnny Cash,Willie Nelson,8
The Brothers Four,Bob Dylan,1
The Brothers Four,The Byrds,1
John Lennon,Bob Dylan,1
John Lennon,Elvis Presley,1
John Lennon,Eric Clapton,1
John Lennon,George Harrison,5
John Lennon,Keith Richards,1
John Lennon,Mick Jagger,2
John Lennon,Oasis (band),1
John Lennon,Paul McCartney,6
John Lennon,Ringo Starr,3
John Lennon,Roxy Music,2
John Lennon,Stevie Wonder,1
John Lennon,The Beatles,78
John Lennon,The Rolling Stones,3
Allison Moorer,Bob Dylan,1
Allison Moorer,Hank Williams,1
Allison Moorer,Sheryl Crow,2
Allison Moorer,The Chieftains,1
Grateful Dead,Bob Dylan,5
Grateful Dead,Brent Mydland,5
Grateful Dead,Janis Joplin,1
Grateful Dead,Jerry Garcia,18
Grateful Dead,New Riders of the Purple Sage,1
Grateful Dead,Phish,1
